country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
France,2016,national,income,2017,2016,1,0.058125883,0.122897394,0.251724685,0.046047661,0.426135029,5.430233359,16.95121599,33.6407271,5.306935867,10.3880391,16.7361363,38784,82002,167961,30725,284335,3623275,11310547,22446474,3541005,6931326,11167037,1.893847394,1.956226532,3.134245648,0.956955828,4.276829417,4.453441726,7.739315747,11.25935003,4.461201647,6.002748483,7.69565675,73450.97731,160414.4881,526431.0333,29402.46781,1216052.292,16136044.07,87535894.5,252732707.6,15797137.34,41607006.63,85937683.66,88.08592528,53.59524744,45.75541092,95.69558279,42.76829417,22.26720863,25.79771916,28.14837507,22.41216623,24.12526624,25.77427219,0.051200755,0.065867014,0.115177636,0.044065736,0.182250824,1.20916154,4.3730271,9.46931815,58.94804391,49.76316882,18.65454868,28.54345014,35.26559536,40.83927918,46.57961087,52.95671285,60.02588278,69.37559046,84.38425629,152.8555125,3.164574673,4.842136947,5.982487802,6.928012615,7.901807725,8.983625128,10.18284557,11.76893852,14.3150223,25.93054872,24.52,32.2,38,43.55,56.05,64.25,75.35,96.95,0.319237441,0.176161757,0.247739843,1.239675186,5.0264794,3.953915171,1.946787149,2.030995106
France,2017,national,income,2017,2017,1,0.015888225,0.03175891,0.100584959,0.002388263,0.285076282,5.14114498,17.01208805,32.91189764,4.967743032,10.09436026,16.40279519,10632,21252,67309,1598,190767,3440352,11384152,22023990,3324315,6754946,10976426,0.753952282,1.418360387,2.20329836,1.000111601,3.085997154,4.157066323,7.533807261,11.44255063,4.075084814,5.681621543,7.472151563,8016.020658,30142.99494,148301.8093,1598.178339,588706.4191,14301771.44,85766007,252010620.7,13546865.57,38379046.72,82017518.69,35.06754798,38.85918867,32.16493956,100.0111601,30.85997154,20.78533161,25.11269087,28.60637658,20.60552016,22.9831324,25.1884442,0.005571566,0.012341003,0.032352869,0.002388263,0.087974273,1.068603901,4.272192901,9.414901272,58.61371034,49.44166396,18.98615256,28.53232357,35.09090962,41.02920044,46.51661095,52.79156142,59.88179701,68.71245918,83.37171595,151.2243727,3.239199916,4.867858288,5.98680913,6.999932302,7.936131441,9.006691628,10.21634643,11.72293287,14.22392738,25.80017061,24.62,32.1,38.1,43.55,56.25,63.7,74.65,95,0.316320654,0.172078597,0.244601378,1.223116321,4.936944696,3.858651503,1.921132457,2.008529651
France,2018,national,income,2017,2018,1,0.021168055,0.072292166,0.142724345,0.017629262,0.339208721,5.237185014,16.2642333,32.69396108,5.098080938,10.04923044,15.95612129,14204,48509,95771,11830,227616,3514252,10913614,21938279,3420911,6743228,10706865,1.378440709,0.972076231,2.893347076,0.409648547,3.221135482,4.162217017,7.74642147,11.18284421,4.10975711,5.786462688,7.647705772,19579.37183,47154.44588,277098.7428,4846.142311,733181.9738,14627079.48,84541453.81,245332356.3,14059113.31,39019437.22,81882953.26,64.11352136,26.6322255,42.23864344,40.9648547,32.21135482,20.81108508,25.8214049,27.95711052,20.71877999,23.33733,25.70324378,0.01357142,0.019252839,0.060284959,0.007222061,0.109263917,1.08991496,4.199653364,9.140286885,59.58232935,49.58975761,18.98004824,28.90802667,35.74777428,41.12963186,46.64232097,52.89435701,59.8129212,68.61163748,84.03345496,159.0631208,3.185516318,4.851778537,5.999727548,6.902991593,7.828213746,8.87752419,10.03870138,11.51543389,14.10375457,26.69635823,24.74,32.55,38.55,43.7,56.2,63.5,74.55,96.2,0.323806885,0.18341652,0.242392506,1.274896866,5.076348887,3.888439774,1.939516129,2.004850445
Germany,1991,national,income,2017,1991,2,0,0,0.199241129,0,0.486184419,4.995889605,23.23316024,43.48755905,2.929798253,7.243757371,14.98764517,0,0,159421,0,389015,3997406,18589757,34796090,2344246,5796012,11992199,,,1.75988621,,3.208322225,4.497882681,6.583954806,11.21554055,4.16906261,4.671876691,5.424186863,0,0,280562.8194,0,1248085.471,17979863.22,122394120,390256958.5,9773308.346,27078253.36,65047928.27,,,25.69176948,,32.08322225,22.4894134,21.94651602,28.03885138,23.81875366,21.35315114,20.65969944,0,0,0.051188703,0,0.155983589,1.123546291,5.098869324,12.19341196,51.18557627,43.75819438,18.79977908,26.16634098,30.85279873,35.781414,40.82786982,46.71012068,54.04857322,63.38983001,77.03234034,118.2466958,3.672866548,5.112053608,6.027635317,6.990526748,7.976440395,9.125641262,10.55933666,12.384315,15.04961865,23.1015658,23.8,28.48,33.3,38.1,50.15,58.2,69.05,86.95,0.294398475,0.143462617,0.25797297,1.059555047,4.34280378,3.653361345,1.987428571,1.838235294
Germany,1992,national,income,2017,1992,2,0,0.237750761,0.237750761,0,0.686332309,4.721520857,20.23768138,42.24985824,3.242685317,7.244369632,14.24517476,0,191686,191686,0,553353,3806707,16316549,34063778,2614402,5840744,11485115,,1.208384105,4.408377354,,3.869051975,5.013957423,6.914929618,10.69789753,4.745282158,5.222227043,6.016466638,0,231630.3155,845024.2215,0,2140951.518,19086666.82,112827787.9,364410806.5,12406075.16,30501691.27,69099811.23,,33.10641382,64.35587378,,38.69051975,25.06978712,23.04976539,26.74474382,26.54148828,23.36732329,22.43434966,0,0.078710917,0.153006903,0,0.265545698,1.183675162,4.664738006,11.29961623,52.016259,44.69683564,18.86211615,27.17228195,32.23064244,36.71392765,41.56261294,47.62597679,54.52926634,63.29324482,77.14217909,121.0303419,3.626196215,5.223805492,6.196263064,7.058163804,7.990311824,9.155978861,10.48311958,12.16797325,14.83039737,23.26779053,24.16,29.86,34.45,38.7,50.9,58.25,69.2,87.3,0.291688769,0.143653114,0.248088808,1.052630266,4.304879159,3.613410596,1.957399103,1.84602649
Germany,1993,national,income,2017,1993,2,0,0,0.243230641,0,0.479241046,4.74214353,19.73378803,41.23936857,2.987266362,6.953373742,13.72809172,0,0,197397,0,388935,3848551,16015225,33468372,2424357,5643105,11141220,,,2.527667362,,3.134780152,4.440132933,6.689132019,10.56560264,4.267169627,5.045982069,5.775439992,0,0,498953.9542,0,1219225.719,17088078.04,107127954.3,353613519.5,10345142.55,28475006.64,64345447.55,,,36.90025346,,31.34780152,22.20066466,22.29710673,26.41400659,23.84833983,22.56077085,21.51850331,0,0,0.089752658,0,0.150231685,1.052787324,4.400063876,10.89296965,52.12801677,44.73235513,19.32031015,27.51481872,32.50217211,37.1542938,42.04806187,47.57859023,54.92343754,63.78533719,76.82242543,119.6307206,3.706319815,5.27831681,6.235067844,7.127509563,8.066307617,9.127258849,10.53626072,12.23628696,14.73726226,22.94940956,24.82,30.15,34.8,39.4,50.95,58.95,69.4,86.8,0.28675587,0.136724926,0.244902207,1.026947231,4.194568283,3.497179694,1.941834452,1.800966962
Germany,1994,national,income,2017,1994,2,0.188213481,0.188213481,0.735376564,0.188213481,0.996031585,6.469631518,21.49765398,42.21430553,4.729978806,8.990336069,15.71901215,153278,153278,598879,153278,811152,5268761,17507334,34378633,3852017,7321581,12801304,1.378126664,2.878126175,2.815602368,0.228127039,4.837914945,5.541674,7.851507974,11.55448305,5.107291567,5.979595282,6.958163835,211236.4989,441153.4239,1686205.13,34966.85636,3924284.383,29197755.85,137458972.5,397227332.4,19673373.94,43780091.21,89073570.54,64.09891462,78.85277192,41.1036842,22.81270395,48.37914945,27.70837,26.17169325,28.88620763,28.56891372,26.75869031,25.94815401,0.120642838,0.148411596,0.3022671,0.042936598,0.481871806,1.792629429,5.626299971,12.19411193,50.98312971,44.69273506,17.05412734,26.16296227,31.67959968,36.47169873,41.69793007,47.6127527,53.98084384,62.66172633,75.03441265,117.4752435,3.345053047,5.131690113,6.213741655,7.153679842,8.178770175,9.338923086,10.58798158,12.29067864,14.71749833,23.04198352,23.12,29.18,34.15,38.8,50.6,57.8,67.9,84.2,0.292444552,0.150635741,0.244699409,1.05483473,4.45447988,3.641868512,1.885778275,1.931228374
Germany,1995,national,income,2017,1995,2,0.242429062,0.242429062,0.485286165,0,0.995704745,5.7315933,20.74348424,40.24019943,4.238257223,8.978103713,14.98434358,198011,198011,396372,0,813272,4681454,16942874,32867411,3461726,7333140,12238920,1.124698438,2.624700963,3.794655995,,4.309508364,5.708404888,7.557828278,11.46408027,5.378125563,5.624150103,6.867658303,222702.6624,519719.6623,1504095.386,0,3504802.486,26723634.9,128051332.2,376794638.1,18617597.09,41242680.09,84052720.55,52.31155526,71.90961541,55.39643789,,43.09508364,28.54202444,25.19276093,28.66020069,29.90587331,25.01914372,25.45909558,0.1268182,0.174329513,0.268831058,0,0.429099672,1.635912866,5.225856505,11.53292205,51.55948468,44.95877371,17.53726848,26.82399885,32.26891706,37.26929067,42.28756765,47.80006908,54.2884125,62.96892091,75.81336096,118.5370406,3.401366129,5.202534318,6.258580214,7.228406355,8.201704869,9.270858578,10.52927756,12.21286855,14.70405715,22.99034627,23.62,29.6,34.75,39.85,50.65,58.2,68.25,85.2,0.289876628,0.147731407,0.239434148,1.040716303,4.381083167,3.607112616,1.895439377,1.903048264
Germany,1996,national,income,2017,1996,2,0,0.248078596,0.486268077,0,0.740221549,4.993514604,19.47723707,39.49162915,3.726952694,7.74526748,14.97315965,0,203213,398326,0,606351,4090429,15954746,32349501,3052927,6344523,12265238,,0.461270512,2.02799415,,3.71815615,5.176502482,7.182993901,11.0119412,4.771705835,5.588608988,6.241545556,0,93736.16463,807802.7977,0,2254507.699,21174115.87,114602843.2,356230802.9,14567669.58,35457058.26,76554041.73,,12.63754828,29.60575401,,37.1815615,25.88251241,23.943313,27.529853,26.2258037,24.57247238,22.86946628,0,0.031351027,0.143963449,0,0.275225826,1.292447022,4.663495886,10.87198736,51.97288988,45.48674551,18.6499784,27.39347262,32.7577582,37.74332537,42.73993283,48.27691387,54.73918913,63.26081673,76.73797704,117.4295346,3.588405116,5.270723387,6.302854868,7.262117896,8.223505163,9.288864633,10.53225812,12.17188747,14.76500099,22.59438236,24.5,30.15,35.1,40.25,51.35,58.4,69.35,86.9,0.283749419,0.136933264,0.236453614,1.007593664,4.217049491,3.546938776,1.914096916,1.853061224
Germany,1997,national,income,2017,1997,2,0,0.218768608,0.218768608,0,0.74856168,5.241857646,20.23195125,41.4961217,3.451127438,7.992080866,14.74424437,0,179466,179466,0,614081,4300146,16597235,34041248,2831124,6556285,12095407,,1.174770488,4.374776315,,3.229326966,4.690863273,7.093352898,10.88003766,4.689977793,5.077463299,6.171861629,0,210831.3603,785123.6061,0,1983068.332,20171396.94,117730045,370370060.3,13277908.69,33289296.47,74651178.35,,32.18549281,63.86534766,,32.29326966,23.45431637,23.64450966,27.20009416,26.05820925,22.56890876,22.86118313,0,0.070411626,0.139717078,0,0.241735097,1.2294419,4.783745703,11.28698404,51.37969883,44.99520427,18.63774118,27.04253494,32.35528982,36.9076524,41.97815986,47.90605727,54.43131007,63.14111599,76.22460712,115.1725197,3.627452399,5.263272372,6.297290673,7.183314273,8.170184102,9.323927223,10.59393327,12.28911757,14.83554961,22.4159585,23.98,29.9,34.75,39.25,51.15,58.35,68.5,85.5,0.283144724,0.135541703,0.242564876,1.00199491,4.189929289,3.565471226,1.902113459,1.874478732
Germany,1998,national,income,2017,1998,2,0,0,0.245780876,0,0.485803176,4.698198902,18.48183488,38.98584504,3.747479236,7.447829483,13.72840487,0,0,201656,0,398588,3854740,15163827,31986792,3074702,6110735,11263771,,,3.041258951,,3.771348634,4.897800906,6.874274328,10.54497649,4.404557999,5.555007547,6.514403363,0,0,613288.1151,0,1503214.309,18879749.06,104240306.7,337299969.5,13542703.29,33945179.04,73376747.69,,,44.3979409,,37.71348634,24.48900453,22.91424776,26.36244121,23.90670049,24.12081333,23.57223133,0,0,0.109121478,0,0.18321337,1.150542018,4.234973406,10.27762038,53.04277934,46.0598693,19.21240596,28.18063835,33.38073992,38.16726691,43.10029206,49.20761663,56.27361461,65.48972754,78.95336679,118.4621246,3.622058686,5.3128133,6.293173235,7.195563163,8.125571963,9.276967996,10.60909992,12.34658673,14.88484725,22.33331776,25.1,30.8,35.85,40.45,52.4,60.5,71,88.35,0.282861958,0.134562061,0.244831216,0.995973412,4.165495047,3.519920319,1.918566775,1.834661355
Germany,1999,national,income,2017,1999,2,0,0.235051942,0.235051942,0,0.740279635,4.738554878,17.4979491,36.49682143,3.98245068,7.749406595,14.24490229,0,192978,192978,0,607771,3890365,14365859,29963979,3269602,6362282,11695099,,0.534775284,3.734778856,,2.984407662,5.097561001,7.124361249,10.79639491,4.813727615,5.936219387,6.814049722,0,103199.8648,720730.154,0,1813836.429,19831372.9,102347569.2,323502950.4,15738973.44,37767901.76,79690986.09,,14.65137765,54.52231906,,29.84407662,25.48780501,23.74787083,26.99098728,25.5515362,25.20782839,24.11290543,0,0.034438309,0.128155627,0,0.220929484,1.207753606,4.155390428,9.850852402,54.65317732,47.0982212,19.21285813,28.54059164,34.00711425,39.14152994,44.27990126,50.07997173,57.10684637,66.62480067,80.8179339,126.7202253,3.51541467,5.222128528,6.222348986,7.161803185,8.101981152,9.163231522,10.44895268,12.19047161,14.78741728,23.18625038,25.44,31.4,36.55,41.55,53.15,61.45,72.6,91.1,0.291181605,0.144033301,0.242484418,1.048122668,4.346034898,3.580974843,1.938297872,1.847484277
Germany,2000,national,income,2017,2000,2,0,0.249330547,0.249330547,0,0.492360809,3.996700912,16.74910344,35.2410842,3.741862216,7.743711428,14.49553293,0,204978,204978,0,404777,3285748,13769691,28972227,3076241,6366222,11916996,,0.750010373,3.95001666,,4.648143076,5.453849019,6.962088585,10.63245757,4.993721247,5.799261438,6.753238119,0,153735.6262,809666.5149,0,1881461.41,17919973.51,95865808.52,308045974.2,15361890.04,36919385.75,80478311.66,,20.54822939,57.66447678,,46.48143076,27.26924509,23.20696195,26.58114392,26.01246268,24.166839,23.451897,0,0.051232912,0.143774873,0,0.22885621,1.089870137,3.886958199,9.367483389,55.55666415,47.99354553,19.71954996,28.9598171,34.58317827,39.93896586,45.29689765,50.97792738,58.33215787,67.722307,81.98956714,128.0462733,3.549448165,5.21266306,6.224847874,7.188870403,8.15327888,9.175843828,10.4995789,12.18977202,14.7578276,23.04786928,25.64,31.7,37.25,42.5,54.3,62.45,73.4,93.2,0.289400222,0.142513735,0.241191634,1.039323885,4.314678952,3.634945398,1.943691345,1.870124805
Germany,2001,national,income,2017,2001,2,0,0,0.24800078,0,0.495814082,4.724448492,17.24076428,37.4793365,3.737793429,8.248797545,14.48091422,0,0,204228,0,408303,3890580,14197756,30864205,3078070,6792879,11925022,,,3.103107415,,3.901387893,4.844688547,7.308352662,10.61070344,4.798557747,5.541853528,6.811448027,0,0,633741.4211,0,1592948.381,18848648.37,103762207.9,327490926.2,14770296.64,37645140.45,81226667.57,,,45.30083817,,39.01387893,24.22344273,24.36117554,26.5267586,25.46834468,23.53070956,24.10117307,0,0,0.112346181,0,0.193436531,1.144424137,4.200052716,9.942052958,55.49178751,47.10315695,19.16293149,28.46962673,33.98023495,38.84137611,44.08032742,50.06206475,57.29430241,67.16849344,82.96924901,132.8892688,3.453291441,5.130421637,6.123470964,6.999481879,7.94357677,9.021526787,10.32482552,12.10422235,14.95162667,23.94755598,25.14,31.55,36.3,41.35,53.3,61.6,73.75,93.6,0.300966951,0.152555372,0.250200359,1.103235111,4.531743116,3.723150358,1.991489362,1.869530628
Germany,2002,national,income,2017,2002,2,0,0,0.244480867,0,0.730065371,4.499884548,16.49901572,35.99254889,3.991381247,7.994096171,14.48373349,0,0,201669,0,602220,3711887,13609790,29689712,3292430,6594210,11947414,,,2.684228796,,3.042808736,5.308782798,7.291034827,10.52939822,5.115134088,6.048541829,6.977736252,0,0,541325.7371,0,1832440.277,19705601.86,99229452.87,312614800.8,16841220.93,39885355.01,83365903.78,,,39.18582185,,30.42808736,26.54391399,24.30344942,26.32349556,26.68553605,25.24408209,24.26845893,0,0,0.095802033,0,0.222144952,1.194445471,4.009830012,9.474497044,56.48402164,47.92047345,19.34249979,29.05065281,34.6146004,39.59775904,45.11251616,51.31418052,58.78755076,68.83244931,84.06027722,134.1277304,3.424419726,5.143162963,6.128211022,7.010435499,7.986774818,9.08472503,10.4078196,12.18618068,14.88213388,23.74613678,25.56,32.1,37.1,42.45,54.6,63.35,74.9,94.9,0.299411363,0.151997986,0.251849375,1.09397798,4.508654549,3.712832551,1.987434555,1.868153365
Germany,2003,national,income,2017,2003,2,0,0.22819638,0.497168063,0,0.739630232,4.994348208,17.2453346,36.24823337,4.236043478,8.248343571,14.99017055,0,188340,410334,0,610448,4122044,14233295,29917181,3496184,6807702,12372014,,1.33552023,2.17085789,,3.731567526,5.337385242,7.399957603,10.69761007,5.325742929,6.311512806,7.085204679,0,251531.8802,890776.8015,0,2277927.933,22000936.81,105325779.6,320042336.7,18619777.22,42966898.35,87658251.48,,36.58959535,31.69135606,,37.31567526,26.68692621,24.66652534,26.74402517,27.86607499,26.41916314,24.7147797,0,0.083496131,0.157559468,0,0.275998143,1.332837976,4.253824887,9.694236745,55.95446747,47.77980871,18.86982872,28.63257249,34.61551221,39.56834374,44.90899292,50.71596399,57.69114247,67.4430665,82.99074405,134.1085076,3.372354269,5.117120005,6.186371487,7.071525391,8.0259888,9.063791737,10.31037289,12.05320496,14.83183521,23.96743525,25.32,31.7,37.15,42.3,53.95,61.7,73.85,93.9,0.300628368,0.156081156,0.243629611,1.102084251,4.570279525,3.708530806,1.966492147,1.885860979
Germany,2004,national,income,2017,2004,2,0,0.208477825,0.208477825,0,0.496924187,4.739940484,16.49619627,35.99034549,3.999486711,8.471286195,14.72619079,0,172028,172028,0,410043,3911222,13612044,29697887,3300227,6990189,12151502,,0.320261187,3.520263119,,4.556776475,4.721834487,7.367318077,10.55196701,4.715177765,5.667138182,6.964893413,0,55093.89149,605583.8238,0,1868474.296,18468142.93,100284257.8,313371123.8,15561156.97,39614366.98,84633916.23,,8.774279098,51.39070247,,45.56776475,23.60917244,24.55772692,26.37991752,24.56675174,23.62128152,24.19206173,0,0.018292415,0.107138154,0,0.226437104,1.119060833,4.051090772,9.494223436,56.65054147,47.98332534,19.34701087,28.89467431,34.61877132,39.61140981,44.85796461,51.09975314,58.33604143,68.90801571,84.536098,136.2956755,3.415150212,5.100511586,6.11093388,6.992238517,7.918364669,9.020170295,10.29752583,12.1636994,14.92238129,24.05902433,25.52,32.15,37.1,42.15,54.45,62.85,75.5,95.55,0.302880037,0.155887974,0.251511288,1.112873345,4.577613172,3.744122257,1.996865204,1.875
Germany,2005,national,income,2017,2005,2,0,0,0.248039423,0,0.480137842,5.48832516,18.24498557,37.48309224,4.493274163,8.749690372,15.74236351,0,0,204557,0,395967,4526190,15046534,30912090,3705577,7215819,12982636,,,2.470415314,,3.459571717,4.629364415,7.419500923,11.06547771,4.513101083,5.916861585,6.940537009,0,0,505340.7454,0,1369876.234,20953382.92,111637772.9,342057042.9,16723643.57,42695002.24,90106465.63,,,36.06445714,,34.59571717,23.14682207,24.73166974,27.66369427,23.77590959,24.93695816,24.37608161,0,0,0.089454212,0,0.16610717,1.270372849,4.512289533,10.3692082,56.91019798,47.45455758,18.65462487,27.92159,33.50384353,38.63984004,44.36146441,50.66488036,58.1145961,68.25494998,85.03403629,143.9521542,3.27790546,4.906254237,5.887142327,6.78961617,7.794993864,8.902601319,10.21163134,11.99344799,14.94179239,25.29461491,24.68,30.95,36,41.4,54.15,62.35,74.75,98.2,0.318065533,0.170840794,0.261367837,1.212536029,4.91637612,3.978930308,2.069546891,1.9226094
Germany,2006,national,income,2017,2006,2,0,0,0.205739414,0,0.476218002,4.729566519,16.99280993,36.7383249,3.999490753,8.746794131,15.24752576,0,0,169481,0,392291,3896049,13998074,30263728,3294639,7205299,12560371,,,0.906735056,,2.345734356,4.643973257,7.369345665,10.65111385,4.639040136,5.585787309,6.986904099,0,0,153674.3641,0,920210.4764,18093147.37,103156645.9,322342412.5,15283962.55,40247267.71,87758107.62,,,13.23700812,,23.45734356,23.21986629,24.56448555,26.62778463,24.11848184,23.23251462,24.21672223,0,0,0.027233771,0,0.111707954,1.098199009,4.174196416,9.782601964,57.24398682,48.08594678,19.27730478,28.47024014,34.2648661,39.20041351,44.9374737,51.03070187,58.6554327,68.86458864,85.46300381,142.2758429,3.367568517,4.973490095,5.985758156,6.847953067,7.850164916,8.914596048,10.24656666,12.03001266,14.92960371,24.85428616,25.14,31.65,36.75,42,54.3,63.3,75.5,97.6,0.311941216,0.163090053,0.256476561,1.173768894,4.769645164,3.882259348,2.033333333,1.909307876
Germany,2007,national,income,2017,2007,2,0,0,0.244278312,0,0.475325721,4.743051649,16.74610963,35.24780305,4.245934549,8.249359965,15.4872939,0,0,200959,0,391033,3901937,13776417,28997089,3492976,6786449,12740835,,,1.432352736,,2.554663852,4.420078701,7.180201378,10.69890796,4.299839153,5.775549961,6.82959326,0,0,287844.1734,0,998957.8702,17246868.63,98917448.32,310237186.3,15019234.97,39195475.26,87014720.85,,,20.91025892,,25.54663852,22.1003935,23.93400459,26.7472699,22.1595303,23.81176966,23.46453335,0,0,0.051079252,0,0.121429674,1.048233209,4.008014693,9.427825088,58.06527348,48.51004392,19.62649879,28.71664421,34.68679247,39.89158922,45.50100504,51.81960732,59.1089757,69.35548178,85.56131347,146.3848268,3.380075149,4.945579775,5.973758564,6.870128535,7.836181993,8.924371525,10.17974637,11.9443994,14.73536735,25.21039134,25.34,32.15,37.4,42.6,55,64.05,75.45,98.6,0.313695959,0.16606858,0.254767339,1.190880337,4.797911882,3.891081294,2.032989691,1.913970008
